2016-06-05 02:01:40,815 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 02:01:55,449 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:01:55,449 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 02:01:55,460 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 02:01:55,477 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:01:55,484 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 02:02:07,101 [Worker-69] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4
2016-06-05 02:02:07,111 [Worker-69] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-06-05 02:02:31,557 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:02:31,615 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 02:02:31,638 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2016-06-05 02:02:31,704 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:02:31,704 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 02:02:38,327 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:02:38,328 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 02:02:38,361 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 02:02:38,386 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
